Institute Code,College,Course Code,Course,Status,Category,Cutoff Rank,Score
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,116850,34.1365462
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,73995,66.3914919
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,134873,13.5034179
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,124862,26.0127532
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,127354,22.9499823
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,103504,45.9664342
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,123353,27.3241113
1005,"Sant Gadge Baba Amravati University,Amravati",100551710,Oil and Paints Technology,,EWS,99207,49.4761567
1005,"Sant Gadge Baba Amravati University,Amravati",100552410,Paper and Pulp Technology,,EWS,121366,29.4111028
1005,"Sant Gadge Baba Amravati University,Amravati",100552410,Paper and Pulp Technology,,EWS,137370,9.7383065
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,96082,51.4762755
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,106203,43.5071268
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,107265,42.9215913
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,39830,83.3890161
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,91096,55.2985075
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,88877,56.7366842
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,90395,55.7163295
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,51738,78.0359147
1005,"Sant Gadge Baba Amravati University,Amravati",100552710,Petro Chemical Engineering,,EWS,86378,58.5474069
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,,EWS,74562,65.9622938
1012,"Government College of Engineering,Yavatmal",101219110,Civil Engineering,,EWS,101880,47.3478734
