Institute Code,College,Course Code,Course,Status,Category,Cutoff Rank,Score
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,70314,68.3823818
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,117382,33.3408586
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,54948,76.6166542
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,53814,76.8390440
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,100157,48.9725355
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,63752,71.6671025
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,84643,59.8623853
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,105985,43.6615489
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,69272,68.9337823
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,91940,54.6979992
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,30120,87.6216398
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313537210,Electronics and Telecommunication Engg,,,54309,76.7173434
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,51500,78.0675570
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,72932,66.8171727
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,112808,37.7324111
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,73112,66.6716379
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,103946,45.9472716
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,91156,55.2985075
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,125732,24.8864926
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,87548,58.0840122
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,87288,58.0840122
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,141428,3.3914874
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,105498,44.0513989
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,114051,36.5842646
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,135683,12.6949825
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,139894,6.1669865
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,78354,63.6508999
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,108532,42.4233825
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,82093,61.2935921
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,127256,22.9499823
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,101981,46.8567142
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313561210,Mechanical Engineering,,,105544,44.0513989
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,12857,94.8920622
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,21515,91.2629338
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,98594,49.6143282
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,21669,91.2518343
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,37489,84.4304792
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,22756,90.7704894
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,16040,93.6017282
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,15753,93.7209302
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,20345,91.7514817
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,20859,91.6480738
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,90172,55.8997381
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,127832,22.6551453
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,24023,90.1978271
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,28465,88.2803409
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,38676,83.8780770
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,25234,89.7218504
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,24151,90.1850615
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,38271,84.2081516
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,29082,88.0771545
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,10426,95.9255039
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,110871,39.7875296
3135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",313599510,Artificial Intelligence and Data Science,,,21772,91.2278745
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,7419,97.1424274
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,13433,94.6808113
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,44563,81.1192722
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,22453,90.9043132
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,11740,95.3975994
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,12042,95.2774853
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,8815,96.5922225
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,8722,96.6445326
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,8802,96.5933286
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,12372,95.1381380
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,94454,52.7422372
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,21889,91.2254517
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,20989,91.4895289
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,9019,96.4933809
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,22219,91.0138421
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,11355,95.5823293
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,102600,46.4534231
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,10838,95.7618529
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,36089,85.1537884
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,4492,98.2555751
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924510,Computer Engineering,,,111180,39.7875296
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,9672,96.2372349
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,17651,92.9354446
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,66992,69.7774101
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,27611,88.7549097
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,20324,91.7656790
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,13743,94.5948987
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,11908,95.3636399
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,11295,95.5993871
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,11306,95.5993871
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,27966,88.5960295
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,116744,34.1365462
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,39487,83.4053417
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,20550,91.7186508
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,22345,90.9958615
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,24998,89.9583318
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,13143,94.8416105
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,137962,9.1883960
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,16532,93.4367098
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,62416,72.3940120
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,7256,97.2005870
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313924610,Information Technology,,,56267,75.3496766
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,20621,91.7108778
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,30694,87.3774785
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,90049,55.8997381
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,35185,85.4157370
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,36879,84.5158411
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,36620,84.7409510
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,42832,82.1650299
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,26946,88.9904805
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,22946,90.6834250
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,40818,83.0041152
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,66166,70.6180504
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,141007,4.1911023
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,26038,89.3970979
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,43400,81.8555930
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,19243,92.2256284
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,77872,63.9730640
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,138022,9.1883960
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,30484,87.4817577
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313937210,Electronics and Telecommunication Engg,,,101889,47.3478734
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,44753,81.0352521
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,77826,63.9730640
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,64023,71.6354089
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,85140,58.8704519
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,68042,69.5976990
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,35970,85.1782223
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,76375,64.4805659
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,98250,49.6513702
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,88425,56.7405028
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,50027,78.5775598
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,11537,95.4956977
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,85670,58.7429854
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,46818,80.0793682
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,24940,89.9583318
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,74774,65.4207881
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,8915,96.5461326
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,48944,79.3939394
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313946110,Bio Medical Engineering,,,12717,95.0262566
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,17416,93.0638884
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,25992,89.3970979
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,74274,66.0524144
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,43138,82.0912919
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,29300,88.0751247
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,38322,84.2006246
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,21195,91.3774931
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,20921,91.6480738
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,34179,85.9227307
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,82689,60.9799222
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,78774,63.3857031
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,54988,76.6166542
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,25401,89.6939217
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,21817,91.2254517
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,16163,93.5395473
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,125892,24.5412844
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,95161,52.5521047
3139,"Vidyalankar Institute of Technology,Wadala, Mumbai",313990010,Electronics and Computer Science,,,24279,90.1268014
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,24978,89.9583318
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,42000,82.3107244
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,120635,30.0860456
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,54728,76.6367377
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,40012,83.3758440
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,31423,87.0556299
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,25291,89.7218504
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,44893,81.0174211
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,44375,81.2344165
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,27548,88.7549097
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,108100,42.5530244
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,39625,83.4053417
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,53473,76.8406961
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,40110,83.3483950
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,46276,80.4126032
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,49596,78.7120349
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,113603,37.1297299
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,56904,75.1725431
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,21977,91.1342735
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624510,Computer Engineering,,,34137,85.9227307
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,32202,86.8382436
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,49968,78.5775598
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,71684,67.3938217
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,44591,81.1192722
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,35090,85.4157370
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,35306,85.3534944
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,46696,80.0793682
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,82317,61.2935921
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,112723,38.8357386
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,40711,83.1704016
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,53222,76.9213416
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,60628,73.3779089
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,66801,70.2813361
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,59927,73.4246062
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,68432,69.3042857
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,68468,69.3042857
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,86666,58.1382561
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,65819,71.0587355
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,24192,90.1789743
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314624610,Information Technology,,,37835,84.2884307
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,103449,45.9664342
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,138386,8.7187144
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,131463,18.1280678
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,111052,39.7875296
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,122155,28.9238020
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,136601,11.1520155
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,135489,12.8630551
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,142755,1.1148046
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,123568,27.1450450
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,141282,3.8430355
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,105355,44.0513989
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314629310,Electrical Engineering,,,124961,25.5459544
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,61511,73.1851907
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,74850,65.4207881
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,71683,67.3938217
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,71058,67.7119280
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,60432,73.4109953
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,117212,33.8201786
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,73871,66.3914919
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,83215,60.7504090
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,85315,58.8704519
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,106176,43.5071268
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,93264,53.6496624
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,96608,51.0567213
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,99739,49.2213366
3146,"Jawahar Education Society's Annasaheb Chudaman Patil College of Engineering,Kharghar, Navi Mumbai",314637210,Electronics and Telecommunication Engg,,,74685,65.9622938
